user_id,user_type,influencer_type,label,num_followers,num_following,num_posts,num_comments
54966,general,none,0,17,83,4,0
54967,general,none,0,23,85,0,2
54968,general,none,0,21,114,2,3
54969,general,none,0,13,109,2,2
54970,general,none,0,14,94,1,3
54971,general,none,0,18,89,4,2
54972,general,none,0,22,82,3,5
54973,general,none,0,24,74,2,1
54974,general,none,0,20,56,3,5
54975,general,none,0,26,108,2,3
54976,general,none,0,15,102,3,0
54977,general,none,0,16,105,2,2
54978,general,none,0,22,97,1,2
54979,general,none,0,24,104,3,5
54980,general,none,0,21,75,3,2
54981,meta_influencer,meta,1,35,47,6,7
54982,general,none,0,19,91,4,4
54983,influencer,normal,1,241,59,16,14
54984,general,none,0,23,72,4,1
54985,influencer,normal,1,411,64,19,15
54986,influencer,normal,1,118,48,15,10
54987,influencer,normal,1,137,68,23,14
54988,general,none,0,13,71,3,6
54989,influencer,normal,1,355,63,16,19
54990,general,none,0,25,88,1,3
54991,general,none,0,23,68,2,3
54992,general,none,0,17,59,4,4
54993,influencer,normal,1,411,66,21,19
54994,general,none,0,17,104,5,3
54995,general,none,0,16,84,1,0
54996,meta_influencer,meta,1,22,51,4,10
54997,general,none,0,14,85,2,3
54998,general,none,0,26,86,4,3
54999,influencer,normal,1,393,57,27,10
55000,general,none,0,19,74,3,1
55001,general,none,0,18,97,3,5
55002,general,none,0,22,88,3,2
55003,influencer,normal,1,257,61,13,10
55004,influencer,normal,1,156,62,15,13
55005,general,none,0,15,82,1,2
55006,influencer,normal,1,373,55,28,13
55007,general,none,0,8,90,3,2
55008,general,none,0,21,102,2,3
55009,influencer,normal,1,208,74,22,11
55010,general,none,0,17,103,1,5
55011,general,none,0,18,70,4,2
55012,general,none,0,18,92,1,4
55013,influencer,normal,1,301,58,13,11
55014,influencer,normal,1,377,59,17,19
55015,general,none,0,25,103,2,0
55016,influencer,normal,1,264,72,13,13
55017,general,none,0,17,102,1,2
55018,general,none,0,22,93,1,2
55019,general,none,0,24,58,2,1
55020,general,none,0,26,82,2,1
55021,influencer,normal,1,184,66,23,14
55022,meta_influencer,meta,1,26,53,9,12
55023,general,none,0,17,98,3,1
55024,general,none,0,17,74,2,2
55025,general,none,0,13,83,1,5
55026,general,none,0,25,65,2,1
55027,general,none,0,18,95,3,2
55028,influencer,normal,1,208,62,15,19
55029,general,none,0,21,82,2,7
55030,influencer,normal,1,389,49,20,11
55031,influencer,normal,1,303,48,26,7
55032,general,none,0,15,104,1,1
55033,general,none,0,20,100,0,6
55034,general,none,0,19,104,2,2
55035,influencer,normal,1,393,59,19,15
55036,general,none,0,19,98,1,4
55037,general,none,0,21,68,3,1
55038,general,none,0,14,86,3,6
55039,influencer,normal,1,401,56,17,24
55040,general,none,0,17,89,1,2
55041,influencer,normal,1,137,54,26,11
55042,influencer,normal,1,334,62,17,13
55043,general,none,0,22,91,1,4
55044,influencer,normal,1,209,60,17,11
55045,general,none,0,16,81,6,4
55046,influencer,normal,1,169,57,21,17
55047,influencer,normal,1,317,61,27,10
55048,general,none,0,16,84,0,4
55049,general,none,0,25,88,5,4
55050,general,none,0,29,85,2,3
55051,general,none,0,11,89,1,3
55052,influencer,normal,1,271,56,20,13
55053,general,none,0,16,76,3,3
55054,general,none,0,25,103,2,6
55055,general,none,0,22,91,0,3
55056,general,none,0,22,84,1,2
55057,general,none,0,20,81,2,1
55058,general,none,0,22,71,2,0
55059,general,none,0,10,59,1,3
55060,general,none,0,15,79,3,3
55061,general,none,0,15,74,1,3
55062,general,none,0,13,64,1,6
55063,general,none,0,23,57,2,4
55064,general,none,0,25,82,5,1
55065,general,none,0,28,99,0,7
55066,influencer,normal,1,265,61,14,14
55067,general,none,0,17,92,2,3
55068,general,none,0,28,86,1,2
55069,general,none,0,17,83,4,2
55070,general,none,0,18,103,1,3
55071,general,none,0,15,92,3,1
55072,general,none,0,17,93,2,4
55073,general,none,0,32,73,3,4
55074,influencer,normal,1,341,54,22,23
55075,influencer,normal,1,128,54,20,17
55076,general,none,0,21,78,1,1
55077,general,none,0,22,74,3,2
55078,influencer,normal,1,240,55,20,14
55079,general,none,0,17,61,0,3
55080,influencer,normal,1,131,49,13,12
55081,general,none,0,24,76,0,2
55082,general,none,0,18,100,0,3
55083,influencer,normal,1,190,75,28,11
55084,general,none,0,22,87,0,4
55085,general,none,0,15,84,1,3
55086,general,none,0,14,95,1,2
55087,influencer,normal,1,347,77,21,14
55088,meta_influencer,meta,1,34,57,17,4
55089,general,none,0,13,77,1,3
55090,general,none,0,19,102,2,1
55091,general,none,0,20,81,2,3
55092,general,none,0,13,53,1,2
55093,general,none,0,16,85,5,3
55094,general,none,0,21,91,1,5
55095,meta_influencer,meta,1,28,60,13,6
55096,general,none,0,14,68,1,5
55097,general,none,0,29,111,3,4
55098,general,none,0,24,68,3,3
55099,general,none,0,17,85,0,4
55100,general,none,0,19,64,2,2
55101,general,none,0,12,94,0,3
55102,general,none,0,23,93,2,2
55103,influencer,normal,1,326,58,21,15
55104,general,none,0,20,82,4,7
55105,general,none,0,24,86,1,2
55106,general,none,0,11,108,0,4
55107,general,none,0,21,86,0,4
55108,general,none,0,27,84,3,5
55109,influencer,normal,1,319,46,16,15
55110,general,none,0,20,73,1,4
55111,general,none,0,12,105,0,2
55112,general,none,0,16,71,0,2
55113,influencer,normal,1,265,72,17,14
55114,general,none,0,17,100,1,5
55115,meta_influencer,meta,1,30,54,12,7
55116,influencer,normal,1,194,60,22,14
55117,general,none,0,18,57,2,4
55118,general,none,0,22,77,3,2
55119,meta_influencer,meta,1,25,45,13,9
55120,influencer,normal,1,379,54,20,12
55121,general,none,0,16,91,3,3
55122,general,none,0,32,82,4,2
55123,general,none,0,21,107,2,4
55124,general,none,0,19,64,4,7
55125,general,none,0,17,88,3,4
55126,general,none,0,15,102,0,0
55127,influencer,normal,1,119,63,24,15
55128,influencer,normal,1,219,56,20,13
55129,meta_influencer,meta,1,35,55,3,9
55130,influencer,normal,1,122,53,16,9
55131,general,none,0,18,76,4,1
55132,general,none,0,22,86,4,3
55133,general,none,0,26,87,4,4
55134,influencer,normal,1,366,68,20,16
55135,influencer,normal,1,357,53,15,18
55136,general,none,0,19,95,3,0
55137,general,none,0,19,106,2,1
55138,general,none,0,19,65,0,5
55139,general,none,0,21,107,3,3
55140,general,none,0,15,63,0,4
55141,general,none,0,15,89,2,1
55142,general,none,0,29,113,1,3
55143,general,none,0,22,78,1,5
55144,general,none,0,20,62,3,5
55145,general,none,0,17,84,1,1
55146,general,none,0,17,83,3,3
55147,general,none,0,19,88,3,2
55148,general,none,0,25,86,2,2
55149,influencer,normal,1,371,49,19,8
55150,influencer,normal,1,180,67,16,12
55151,general,none,0,13,65,0,6
55152,meta_influencer,meta,1,32,68,6,7
55153,influencer,normal,1,307,66,19,17
55154,influencer,normal,1,317,61,25,14
55155,influencer,normal,1,328,47,23,15
55156,general,none,0,14,103,2,0
55157,general,none,0,19,89,1,5
55158,influencer,normal,1,382,62,22,15
55159,general,none,0,32,85,2,5
55160,general,none,0,17,89,0,1
55161,general,none,0,10,103,1,1
55162,general,none,0,17,58,2,3
55163,general,none,0,24,66,2,3
55164,general,none,0,21,74,0,4
55165,general,none,0,19,97,3,4
55166,general,none,0,15,71,1,2
55167,general,none,0,20,102,3,2
55168,general,none,0,7,80,1,5
55169,meta_influencer,meta,1,29,59,7,6
55170,general,none,0,14,106,5,2
55171,general,none,0,15,76,2,2
55172,general,none,0,19,108,0,4
55173,general,none,0,17,92,0,7
55174,general,none,0,11,97,3,5
55175,meta_influencer,meta,1,26,57,6,14
55176,influencer,normal,1,142,58,19,13
55177,general,none,0,17,72,0,5
55178,general,none,0,23,72,1,2
55179,general,none,0,19,73,6,2
55180,general,none,0,22,91,2,3
55181,general,none,0,21,89,1,4
55182,general,none,0,20,99,5,4
55183,general,none,0,27,65,0,7
55184,general,none,0,18,67,0,8
55185,general,none,0,23,63,2,3
55186,general,none,0,20,98,0,4
55187,general,none,0,19,74,1,1
55188,general,none,0,19,90,1,6
55189,general,none,0,20,96,2,5
55190,general,none,0,11,69,3,1
55191,general,none,0,23,94,2,2
55192,general,none,0,26,52,1,7
55193,general,none,0,15,80,3,3
55194,general,none,0,17,62,4,5
55195,general,none,0,18,91,0,2
55196,meta_influencer,meta,1,31,44,11,8
55197,general,none,0,21,71,2,1
55198,general,none,0,14,97,2,4
55199,influencer,normal,1,362,47,12,15
55200,general,none,0,20,75,2,4
55201,general,none,0,26,81,5,4
55202,general,none,0,17,95,1,3
55203,general,none,0,21,75,2,3
55204,influencer,normal,1,297,70,24,14
55205,general,none,0,23,78,1,2
55206,general,none,0,14,109,1,4
55207,general,none,0,28,78,1,4
55208,influencer,normal,1,397,57,20,12
55209,influencer,normal,1,339,53,24,18
55210,general,none,0,20,62,3,5
55211,general,none,0,26,112,1,4
55212,general,none,0,21,99,5,3
55213,general,none,0,20,103,2,5
55214,general,none,0,14,56,0,3
55215,influencer,normal,1,170,64,15,16
55216,general,none,0,28,83,1,2
55217,general,none,0,16,75,2,6
55218,general,none,0,7,76,1,4
55219,general,none,0,14,91,0,2
55220,general,none,0,18,65,4,0
55221,general,none,0,17,88,2,0
55222,general,none,0,15,94,5,3
55223,general,none,0,24,85,1,4
55224,influencer,normal,1,223,70,20,16
55225,general,none,0,17,64,1,2
55226,general,none,0,25,51,1,1
55227,general,none,0,19,98,3,3
55228,general,none,0,23,98,2,2
55229,general,none,0,13,65,3,4
55230,influencer,normal,1,417,63,21,14
55231,general,none,0,15,88,4,2
55232,influencer,normal,1,346,56,23,19
55233,influencer,normal,1,343,59,24,12
55234,general,none,0,24,57,3,2
55235,influencer,normal,1,225,57,19,19
55236,influencer,normal,1,182,57,18,13
55237,general,none,0,31,90,2,2
55238,general,none,0,17,79,3,3
55239,influencer,normal,1,197,78,21,13
55240,general,none,0,22,90,2,1
55241,general,none,0,29,62,1,5
55242,general,none,0,27,92,0,3
55243,influencer,normal,1,394,65,16,9
55244,influencer,normal,1,185,55,20,18
55245,general,none,0,15,44,2,2
55246,general,none,0,22,67,1,3
55247,influencer,normal,1,198,66,25,16
55248,general,none,0,28,79,4,1
55249,general,none,0,19,75,1,2
55250,influencer,normal,1,188,75,16,16
55251,general,none,0,13,74,1,6
55252,influencer,normal,1,368,66,23,19
55253,influencer,normal,1,330,56,22,14
55254,general,none,0,14,55,2,5
55255,general,none,0,19,59,0,3
55256,general,none,0,24,98,0,3
55257,general,none,0,21,89,2,4
55258,general,none,0,19,74,1,7
55259,influencer,normal,1,391,51,18,12
55260,general,none,0,23,59,2,3
55261,influencer,normal,1,256,65,21,13
55262,general,none,0,28,71,5,2
55263,general,none,0,23,69,1,4
55264,influencer,normal,1,241,66,27,15
55265,meta_influencer,meta,1,35,55,7,5
55266,general,none,0,19,67,2,4
55267,influencer,normal,1,267,59,10,11
55268,influencer,normal,1,340,46,18,23
55269,general,none,0,17,105,1,1
55270,general,none,0,15,74,4,0
55271,general,none,0,27,67,2,2
55272,general,none,0,22,76,4,8
55273,general,none,0,23,56,2,1
55274,general,none,0,19,68,5,1
55275,influencer,normal,1,361,58,14,17
55276,general,none,0,21,81,3,1
55277,influencer,normal,1,353,56,14,16
55278,influencer,normal,1,268,50,12,16
55279,general,none,0,29,58,0,4
55280,general,none,0,21,73,2,2
55281,general,none,0,20,81,3,2
55282,general,none,0,16,77,0,6
55283,general,none,0,18,69,4,3
55284,general,none,0,15,88,1,2
55285,general,none,0,21,79,1,5
55286,influencer,normal,1,185,62,17,24
55287,general,none,0,25,103,5,6
55288,influencer,normal,1,184,54,27,11
55289,influencer,normal,1,338,61,15,20
55290,general,none,0,29,104,2,3
55291,general,none,0,23,81,4,2
55292,general,none,0,20,96,1,3
55293,general,none,0,16,69,3,10
55294,general,none,0,14,89,0,4
55295,general,none,0,27,94,3,4
55296,general,none,0,19,90,1,2
55297,influencer,normal,1,129,50,28,14
55298,influencer,normal,1,179,51,15,13
55299,general,none,0,20,66,4,4
55300,meta_influencer,meta,1,28,57,10,14
55301,general,none,0,22,92,1,2
55302,general,none,0,21,109,0,2
55303,general,none,0,30,83,2,1
55304,general,none,0,26,65,5,7
55305,general,none,0,27,78,2,2
55306,general,none,0,14,101,3,4
55307,general,none,0,24,88,4,4
55308,influencer,normal,1,346,64,25,11
55309,general,none,0,28,51,1,1
55310,influencer,normal,1,274,58,27,13
55311,general,none,0,14,99,2,3
55312,general,none,0,16,67,2,3
55313,influencer,normal,1,380,54,14,21
55314,influencer,normal,1,264,56,18,8
55315,general,none,0,22,65,2,3
55316,general,none,0,21,96,2,3
55317,general,none,0,19,82,1,3
55318,general,none,0,19,64,0,5
55319,general,none,0,20,56,2,4
55320,influencer,normal,1,301,60,20,23
55321,general,none,0,20,83,4,2
55322,influencer,normal,1,350,52,21,17
55323,general,none,0,23,95,3,0
55324,general,none,0,19,62,1,0
55325,general,none,0,27,80,1,3
55326,general,none,0,27,92,2,0
55327,influencer,normal,1,122,56,25,12
55328,general,none,0,17,71,1,0
55329,general,none,0,26,87,4,4
55330,influencer,normal,1,295,62,16,16
55331,general,none,0,19,106,2,2
55332,meta_influencer,meta,1,34,53,7,8
55333,influencer,normal,1,323,52,26,12
55334,general,none,0,15,66,3,2
55335,general,none,0,20,54,1,2
55336,general,none,0,14,105,3,2
55337,general,none,0,19,76,2,2
55338,general,none,0,15,59,2,3
55339,general,none,0,18,75,1,4
55340,general,none,0,18,68,2,6
55341,influencer,normal,1,317,46,21,16
55342,general,none,0,17,94,1,1
55343,influencer,normal,1,198,63,28,11
55344,general,none,0,18,100,1,7
55345,general,none,0,21,61,4,6
55346,general,none,0,20,81,1,6
55347,general,none,0,13,81,0,6
55348,meta_influencer,meta,1,35,66,5,5
55349,general,none,0,17,94,0,4
55350,influencer,normal,1,384,53,24,18
55351,general,none,0,19,59,4,4
55352,influencer,normal,1,261,55,23,19
55353,general,none,0,21,76,2,5
55354,general,none,0,17,81,1,4
55355,general,none,0,23,95,4,3
55356,influencer,normal,1,165,60,19,15
55357,general,none,0,11,70,2,1
55358,meta_influencer,meta,1,30,52,11,9
55359,general,none,0,13,102,2,3
55360,influencer,normal,1,371,48,21,16
55361,general,none,0,19,108,1,5
55362,general,none,0,22,76,4,5
55363,general,none,0,17,69,1,3
55364,general,none,0,24,54,2,3
55365,influencer,normal,1,184,55,22,18
55366,influencer,normal,1,415,68,16,13
55367,general,none,0,17,102,2,3
55368,general,none,0,15,75,2,2
55369,meta_influencer,meta,1,41,48,10,6
55370,general,none,0,31,79,2,2
55371,general,none,0,19,87,3,2
55372,general,none,0,19,93,2,1
55373,general,none,0,22,102,2,4
55374,general,none,0,21,66,3,2
55375,general,none,0,20,78,1,4
55376,general,none,0,18,88,1,2
55377,influencer,normal,1,407,61,21,19
55378,general,none,0,21,78,2,1
55379,influencer,normal,1,413,47,23,9
55380,influencer,normal,1,367,70,16,16
55381,general,none,0,20,97,1,3
55382,influencer,normal,1,323,56,21,13
55383,general,none,0,20,89,1,3
55384,general,none,0,26,94,1,1
55385,general,none,0,14,72,2,1
55386,general,none,0,14,103,1,5
55387,general,none,0,27,53,2,2
55388,general,none,0,16,81,2,2
55389,general,none,0,25,76,2,1
55390,general,none,0,16,66,3,4
55391,influencer,normal,1,238,66,18,13
55392,general,none,0,23,99,0,3
55393,general,none,0,22,65,1,5
55394,influencer,normal,1,296,67,18,20
55395,influencer,normal,1,341,54,16,23
55396,influencer,normal,1,346,61,20,17
55397,meta_influencer,meta,1,36,56,15,8
55398,general,none,0,29,70,0,8
55399,meta_influencer,meta,1,28,66,8,4
55400,meta_influencer,meta,1,24,61,11,12
55401,general,none,0,19,95,1,0
55402,general,none,0,15,106,0,0
55403,general,none,0,18,111,1,2
55404,influencer,normal,1,143,57,19,10
55405,general,none,0,23,94,0,1
55406,influencer,normal,1,233,52,15,13
55407,general,none,0,15,106,1,4
55408,meta_influencer,meta,1,33,56,12,10
55409,general,none,0,16,82,2,2
55410,influencer,normal,1,283,46,30,18
55411,general,none,0,22,83,2,4
55412,general,none,0,17,107,1,3
55413,influencer,normal,1,222,39,25,11
55414,general,none,0,19,101,2,4
55415,general,none,0,16,80,0,1
55416,general,none,0,14,92,1,3
55417,general,none,0,15,95,4,1
55418,general,none,0,19,84,4,2
55419,general,none,0,23,71,3,3
55420,general,none,0,19,89,3,3
55421,general,none,0,29,87,0,2
55422,general,none,0,18,97,4,4
55423,general,none,0,17,95,1,2
55424,general,none,0,17,91,1,2
55425,general,none,0,24,63,2,3
55426,general,none,0,25,95,2,5
55427,general,none,0,19,74,1,1
55428,influencer,normal,1,244,45,20,17
55429,influencer,normal,1,335,57,17,18
55430,general,none,0,17,92,1,2
55431,general,none,0,13,82,1,8
55432,general,none,0,27,78,2,3
55433,influencer,normal,1,341,58,18,19
55434,general,none,0,19,60,0,1
55435,general,none,0,19,63,1,6
55436,influencer,normal,1,160,71,20,18
55437,general,none,0,32,92,3,2
55438,influencer,normal,1,290,56,24,18
55439,general,none,0,13,73,1,3
55440,influencer,normal,1,342,46,22,20
55441,influencer,normal,1,356,47,17,17
55442,general,none,0,18,101,1,2
55443,meta_influencer,meta,1,23,50,9,8
55444,general,none,0,16,80,1,3
55445,influencer,normal,1,143,48,17,13
55446,influencer,normal,1,394,60,17,16
55447,influencer,normal,1,392,52,26,16
55448,general,none,0,20,84,1,5
55449,influencer,normal,1,300,61,17,22
55450,influencer,normal,1,339,53,18,17
55451,influencer,normal,1,391,62,22,13
55452,influencer,normal,1,374,54,19,11
55453,general,none,0,21,67,1,4
55454,influencer,normal,1,379,60,24,13
55455,influencer,normal,1,124,61,20,10
55456,general,none,0,15,83,2,1
55457,influencer,normal,1,407,64,23,24
55458,general,none,0,20,106,0,2
55459,general,none,0,19,97,4,2
55460,general,none,0,20,59,1,5
55461,influencer,normal,1,308,56,24,17
55462,general,none,0,14,56,1,1
55463,general,none,0,15,98,5,3
55464,general,none,0,25,101,2,2
55465,general,none,0,21,88,1,1
55466,general,none,0,26,69,2,3
55467,general,none,0,24,83,6,4
55468,general,none,0,18,78,2,2
55469,general,none,0,21,101,2,4
55470,influencer,normal,1,317,61,18,17
55471,general,none,0,16,87,2,4
55472,general,none,0,20,88,1,1
55473,general,none,0,22,82,4,4
55474,meta_influencer,meta,1,26,47,12,4
55475,general,none,0,21,89,2,7
55476,influencer,normal,1,346,43,21,15
55477,influencer,normal,1,267,58,25,10
55478,general,none,0,20,67,3,2
55479,influencer,normal,1,315,57,23,19
55480,general,none,0,15,92,2,2
55481,influencer,normal,1,327,55,18,22
55482,general,none,0,21,62,2,1
55483,influencer,normal,1,145,59,18,10
55484,general,none,0,23,92,2,3
55485,meta_influencer,meta,1,38,59,11,9
55486,influencer,normal,1,386,51,14,17
55487,general,none,0,15,86,1,3
55488,influencer,normal,1,145,48,20,19
55489,general,none,0,21,104,1,3
55490,general,none,0,17,81,2,3
55491,meta_influencer,meta,1,28,51,7,10
55492,general,none,0,14,111,6,2
55493,general,none,0,17,90,3,1
55494,general,none,0,18,78,2,5
55495,general,none,0,25,78,3,0
55496,general,none,0,18,103,1,2
55497,influencer,normal,1,116,62,22,8
55498,general,none,0,18,93,4,3
55499,general,none,0,22,88,4,2
55500,general,none,0,21,83,3,5
55501,influencer,normal,1,323,63,23,10
55502,general,none,0,13,86,4,4
55503,general,none,0,18,84,2,4
55504,general,none,0,21,93,3,2
55505,influencer,normal,1,315,69,15,12
55506,meta_influencer,meta,1,28,57,12,5
55507,influencer,normal,1,332,54,17,13
55508,general,none,0,15,73,2,5
55509,general,none,0,25,72,2,2
55510,general,none,0,15,92,5,2
55511,general,none,0,18,82,2,2
55512,general,none,0,14,60,1,4
55513,general,none,0,17,55,1,4
55514,general,none,0,18,96,3,4
55515,general,none,0,13,94,2,6
55516,general,none,0,20,93,2,3
55517,general,none,0,18,72,1,2
55518,general,none,0,17,77,4,2
55519,general,none,0,17,98,2,3
55520,general,none,0,22,78,4,7
55521,general,none,0,28,94,2,1
55522,influencer,normal,1,378,54,18,15
55523,influencer,normal,1,230,45,23,16
55524,influencer,normal,1,189,59,31,17
55525,influencer,normal,1,242,43,25,12
55526,influencer,normal,1,157,61,23,10
55527,general,none,0,15,84,2,1
55528,meta_influencer,meta,1,36,53,9,8
55529,general,none,0,16,68,3,1
55530,general,none,0,13,74,3,1
55531,general,none,0,14,101,0,3
55532,influencer,normal,1,223,45,15,15
55533,general,none,0,30,104,3,5
55534,meta_influencer,meta,1,24,59,5,4
55535,general,none,0,24,68,2,2
55536,general,none,0,26,102,2,1
55537,general,none,0,19,106,2,3
55538,influencer,normal,1,217,55,18,16
55539,general,none,0,15,58,2,3
55540,general,none,0,20,84,1,6
55541,general,none,0,20,55,3,3
55542,general,none,0,25,71,0,3
55543,general,none,0,20,95,3,3
55544,influencer,normal,1,182,68,17,13
55545,general,none,0,23,97,3,1
55546,general,none,0,13,83,2,3
55547,general,none,0,20,89,1,8
55548,influencer,normal,1,147,77,18,19
55549,meta_influencer,meta,1,21,60,11,12
55550,general,none,0,23,94,1,1
55551,general,none,0,18,92,2,2
55552,general,none,0,17,71,1,2
55553,general,none,0,14,102,2,2
55554,general,none,0,26,71,3,4
55555,influencer,normal,1,151,72,18,9
55556,general,none,0,16,77,1,2
55557,general,none,0,27,69,2,2
55558,general,none,0,24,97,3,5
55559,general,none,0,23,92,5,7
55560,general,none,0,19,77,2,5
55561,influencer,normal,1,348,61,21,20
55562,influencer,normal,1,164,59,13,11
55563,general,none,0,14,91,2,1
55564,influencer,normal,1,313,56,21,17
55565,general,none,0,29,97,2,2
55566,general,none,0,24,111,1,3
55567,influencer,normal,1,346,61,16,12
55568,influencer,normal,1,361,66,19,19
55569,general,none,0,15,89,6,6
55570,general,none,0,19,79,3,3
55571,general,none,0,14,103,2,2
55572,general,none,0,21,109,2,3
55573,general,none,0,28,77,3,2
55574,influencer,normal,1,246,67,21,14
55575,general,none,0,21,85,2,4
55576,general,none,0,20,66,1,1
55577,general,none,0,21,81,1,5
55578,general,none,0,27,90,1,4
55579,general,none,0,22,89,4,2
55580,general,none,0,20,92,3,2
55581,general,none,0,26,76,0,1
55582,general,none,0,22,81,2,3
55583,general,none,0,19,102,0,5
55584,meta_influencer,meta,1,28,44,14,11
55585,general,none,0,19,81,2,6
55586,general,none,0,25,69,4,5
55587,general,none,0,24,78,2,3
55588,general,none,0,17,61,2,4
55589,general,none,0,18,100,1,2
55590,general,none,0,25,108,3,3
55591,general,none,0,25,99,1,3
55592,influencer,normal,1,243,43,26,7
55593,general,none,0,15,66,4,4
55594,general,none,0,17,102,1,0
55595,general,none,0,19,99,0,2
55596,influencer,normal,1,160,52,23,12
55597,influencer,normal,1,179,60,25,18
55598,general,none,0,14,72,1,3
55599,general,none,0,19,54,2,3
55600,general,none,0,26,115,4,4
55601,general,none,0,18,101,4,8
55602,general,none,0,17,94,3,3
55603,influencer,normal,1,315,50,21,9
55604,general,none,0,13,67,2,3
55605,influencer,normal,1,347,60,24,11
55606,general,none,0,15,94,1,2
55607,general,none,0,18,75,0,4
55608,general,none,0,25,75,1,4
55609,influencer,normal,1,407,66,27,20
55610,general,none,0,27,86,5,0
55611,general,none,0,21,66,4,2
55612,general,none,0,20,100,5,3
55613,general,none,0,25,108,5,3
55614,influencer,normal,1,339,53,17,13
55615,influencer,normal,1,367,54,13,7
55616,general,none,0,16,88,0,3
55617,general,none,0,17,94,0,2
55618,general,none,0,16,107,1,0
55619,influencer,normal,1,364,64,23,19
55620,general,none,0,18,100,1,3
55621,general,none,0,23,104,3,3
55622,general,none,0,21,86,2,2
55623,general,none,0,26,70,0,5
55624,general,none,0,18,101,1,8
55625,general,none,0,17,60,0,1
55626,general,none,0,18,92,4,4
55627,general,none,0,20,86,2,5
55628,general,none,0,9,99,0,3
55629,general,none,0,16,64,3,1
55630,influencer,normal,1,357,50,25,12
55631,general,none,0,24,57,3,3
55632,general,none,0,10,56,3,4
55633,influencer,normal,1,202,39,21,15
55634,general,none,0,22,78,1,6
55635,meta_influencer,meta,1,29,67,16,2
55636,general,none,0,26,86,2,6
55637,general,none,0,26,53,1,6
55638,general,none,0,19,80,0,0
55639,general,none,0,18,95,3,3
55640,general,none,0,23,69,3,4
55641,general,none,0,21,91,2,5
55642,influencer,normal,1,177,54,17,13
55643,general,none,0,21,71,3,6
55644,general,none,0,19,83,1,4
55645,general,none,0,23,74,4,4
55646,general,none,0,21,82,1,2
55647,influencer,normal,1,255,60,23,13
55648,general,none,0,25,65,1,2
55649,general,none,0,15,94,3,2
55650,general,none,0,21,104,2,3
55651,general,none,0,22,75,3,4
55652,influencer,normal,1,251,68,12,10
55653,general,none,0,20,105,3,3
55654,general,none,0,22,79,1,3
55655,influencer,normal,1,205,54,20,14
55656,general,none,0,25,97,4,1
55657,meta_influencer,meta,1,25,61,14,4
55658,general,none,0,22,84,3,0
55659,general,none,0,22,63,2,2
55660,influencer,normal,1,129,54,27,14
55661,influencer,normal,1,329,64,16,15
55662,general,none,0,16,87,1,4
55663,general,none,0,18,71,1,3
55664,general,none,0,23,79,2,3
55665,influencer,normal,1,121,57,20,13
55666,general,none,0,15,111,1,2
55667,general,none,0,15,60,2,2
55668,general,none,0,19,80,1,2
55669,general,none,0,16,45,3,4
55670,general,none,0,17,103,1,5
55671,general,none,0,20,85,3,2
55672,influencer,normal,1,359,62,33,17
55673,general,none,0,26,108,2,5
55674,general,none,0,23,102,1,3
55675,general,none,0,22,80,2,4
55676,general,none,0,10,88,0,1
55677,influencer,normal,1,316,76,16,14
55678,general,none,0,21,85,5,4
55679,general,none,0,15,88,2,6
55680,general,none,0,20,76,2,3
55681,general,none,0,24,62,1,0
55682,general,none,0,18,90,2,1
55683,influencer,normal,1,265,48,22,17
55684,general,none,0,15,111,3,4
55685,general,none,0,26,107,0,4
55686,general,none,0,18,89,2,1
55687,general,none,0,19,74,2,3
55688,general,none,0,17,106,3,2
55689,influencer,normal,1,323,60,19,15
55690,general,none,0,14,76,2,0
55691,influencer,normal,1,419,50,22,15
55692,influencer,normal,1,280,54,22,19
55693,influencer,normal,1,332,62,24,11
55694,influencer,normal,1,143,72,22,10
55695,general,none,0,14,81,2,4
55696,general,none,0,24,89,1,4
55697,general,none,0,17,72,1,5
55698,general,none,0,18,67,3,0
55699,general,none,0,22,88,2,1
55700,influencer,normal,1,352,56,18,14
55701,influencer,normal,1,211,49,15,18
55702,general,none,0,21,85,1,5
55703,general,none,0,19,80,0,2
55704,influencer,normal,1,153,59,15,21
55705,meta_influencer,meta,1,29,56,18,9
55706,general,none,0,26,67,2,2
55707,general,none,0,22,79,4,0
55708,influencer,normal,1,147,45,20,12
55709,general,none,0,24,74,2,4
55710,influencer,normal,1,393,55,27,14
55711,meta_influencer,meta,1,28,60,16,9
55712,general,none,0,25,71,2,6
55713,general,none,0,21,80,2,6
55714,general,none,0,24,95,3,3
55715,general,none,0,17,92,3,3
55716,general,none,0,26,86,1,2
55717,general,none,0,17,84,4,2
55718,meta_influencer,meta,1,28,58,4,8
55719,general,none,0,18,58,2,2
55720,general,none,0,17,79,1,2
55721,general,none,0,22,90,3,3
55722,general,none,0,18,92,0,2
55723,general,none,0,16,48,1,4
55724,influencer,normal,1,165,55,24,12
55725,general,none,0,18,86,1,2
55726,general,none,0,13,99,2,2
55727,influencer,normal,1,349,53,15,11
55728,general,none,0,9,89,3,1
55729,general,none,0,14,77,2,4
55730,general,none,0,22,80,0,0
55731,general,none,0,21,96,3,2
55732,general,none,0,15,102,3,3
55733,general,none,0,20,99,1,2
55734,influencer,normal,1,334,63,20,26
55735,influencer,normal,1,221,51,21,16
55736,general,none,0,20,78,2,1
55737,general,none,0,21,113,1,2
55738,general,none,0,22,102,3,2
55739,general,none,0,22,102,1,5
